"plotid"	"plothalfid1"	"inv"	"year"	"variable"	"value"	"depth"	"varType"	"measLevel"	"variable1"
"1376"	18	"N_18"	"N"	2013	"toti_B"	3.6482	"B"	"measCat"	"plothalf"	"toti_B_N"
"1377"	2	"I_2"	"I"	2012	"toti_B"	3.7107	"B"	"measCat"	"plothalf"	"toti_B_I"
"1378"	2	"I_2"	"I"	2013	"toti_B"	2.3048	"B"	"measCat"	"plothalf"	"toti_B_I"
"1379"	2	"N_2"	"N"	2012	"toti_B"	3.1974	"B"	"measCat"	"plothalf"	"toti_B_N"
"1380"	2	"N_2"	"N"	2013	"toti_B"	1.9333	"B"	"measCat"	"plothalf"	"toti_B_N"
"1381"	3	"I_3"	"I"	2012	"toti_B"	4.4597	"B"	"measCat"	"plothalf"	"toti_B_I"
"1382"	3	"I_3"	"I"	2013	"toti_B"	2.695	"B"	"measCat"	"plothalf"	"toti_B_I"
"1383"	3	"N_3"	"N"	2012	"toti_B"	4.3297	"B"	"measCat"	"plothalf"	"toti_B_N"
"1384"	3	"N_3"	"N"	2013	"toti_B"	2.7945	"B"	"measCat"	"plothalf"	"toti_B_N"
"1385"	4	"I_4"	"I"	2012	"toti_B"	3.2383	"B"	"measCat"	"plothalf"	"toti_B_I"
"1386"	4	"I_4"	"I"	2013	"toti_B"	3.0572	"B"	"measCat"	"plothalf"	"toti_B_I"
"1387"	4	"N_4"	"N"	2012	"toti_B"	3.233	"B"	"measCat"	"plothalf"	"toti_B_N"
"1388"	4	"N_4"	"N"	2013	"toti_B"	1.7948	"B"	"measCat"	"plothalf"	"toti_B_N"
"1389"	5	"I_5"	"I"	2012	"toti_B"	2.1334	"B"	"measCat"	"plothalf"	"toti_B_I"
"1390"	5	"I_5"	"I"	2013	"toti_B"	1.6084	"B"	"measCat"	"plothalf"	"toti_B_I"
"1391"	5	"N_5"	"N"	2012	"toti_B"	8.3517	"B"	"measCat"	"plothalf"	"toti_B_N"
"1392"	5	"N_5"	"N"	2013	"toti_B"	1.5482	"B"	"measCat"	"plothalf"	"toti_B_N"
"1393"	6	"I_6"	"I"	2012	"toti_B"	2.1759	"B"	"measCat"	"plothalf"	"toti_B_I"
"1394"	6	"I_6"	"I"	2013	"toti_B"	1.1011	"B"	"measCat"	"plothalf"	"toti_B_I"
"1395"	6	"N_6"	"N"	2012	"toti_B"	3.1699	"B"	"measCat"	"plothalf"	"toti_B_N"
"1396"	6	"N_6"	"N"	2013	"toti_B"	0.9439	"B"	"measCat"	"plothalf"	"toti_B_N"
"1397"	7	"I_7"	"I"	2012	"toti_B"	4.5835	"B"	"measCat"	"plothalf"	"toti_B_I"
"1398"	7	"I_7"	"I"	2013	"toti_B"	4.2839	"B"	"measCat"	"plothalf"	"toti_B_I"
"1399"	7	"N_7"	"N"	2012	"toti_B"	4.2979	"B"	"measCat"	"plothalf"	"toti_B_N"
"1400"	7	"N_7"	"N"	2013	"toti_B"	5.1865	"B"	"measCat"	"plothalf"	"toti_B_N"
"1401"	8	"I_8"	"I"	2012	"toti_B"	2.9931	"B"	"measCat"	"plothalf"	"toti_B_I"
"1402"	8	"I_8"	"I"	2013	"toti_B"	3.3515	"B"	"measCat"	"plothalf"	"toti_B_I"
"1403"	8	"N_8"	"N"	2012	"toti_B"	4.3302	"B"	"measCat"	"plothalf"	"toti_B_N"
"1404"	8	"N_8"	"N"	2013	"toti_B"	2.3343	"B"	"measCat"	"plothalf"	"toti_B_N"
"1405"	9	"I_9"	"I"	2012	"toti_B"	3.0388	"B"	"measCat"	"plothalf"	"toti_B_I"
"1406"	9	"I_9"	"I"	2013	"toti_B"	4.0115	"B"	"measCat"	"plothalf"	"toti_B_I"
"1407"	9	"N_9"	"N"	2012	"toti_B"	2.7566	"B"	"measCat"	"plothalf"	"toti_B_N"
"1408"	9	"N_9"	"N"	2013	"toti_B"	3.4592	"B"	"measCat"	"plothalf"	"toti_B_N"
"1473"	1	"I_1"	"I"	2012	"toti_T"	4.5798	"T"	"measCat"	"plothalf"	"toti_T_I"
"1474"	1	"I_1"	"I"	2013	"toti_T"	2.4821	"T"	"measCat"	"plothalf"	"toti_T_I"
"1475"	1	"N_1"	"N"	2012	"toti_T"	5.0355	"T"	"measCat"	"plothalf"	"toti_T_N"
"1476"	1	"N_1"	"N"	2013	"toti_T"	2.1759	"T"	"measCat"	"plothalf"	"toti_T_N"
"1477"	10	"I_10"	"I"	2012	"toti_T"	7.0842	"T"	"measCat"	"plothalf"	"toti_T_I"
"1478"	10	"I_10"	"I"	2013	"toti_T"	14.1196	"T"	"measCat"	"plothalf"	"toti_T_I"
"1479"	10	"N_10"	"N"	2012	"toti_T"	7.2337	"T"	"measCat"	"plothalf"	"toti_T_N"
"1480"	10	"N_10"	"N"	2013	"toti_T"	10.5788	"T"	"measCat"	"plothalf"	"toti_T_N"
"1481"	11	"I_11"	"I"	2012	"toti_T"	6.1147	"T"	"measCat"	"plothalf"	"toti_T_I"
"1482"	11	"I_11"	"I"	2013	"toti_T"	5.2754	"T"	"measCat"	"plothalf"	"toti_T_I"
"1483"	11	"N_11"	"N"	2012	"toti_T"	5.9634	"T"	"measCat"	"plothalf"	"toti_T_N"
"1484"	11	"N_11"	"N"	2013	"toti_T"	8.6266	"T"	"measCat"	"plothalf"	"toti_T_N"
"1485"	13	"I_13"	"I"	2012	"toti_T"	5.5053	"T"	"measCat"	"plothalf"	"toti_T_I"
"1486"	13	"I_13"	"I"	2013	"toti_T"	6.4906	"T"	"measCat"	"plothalf"	"toti_T_I"
"1487"	13	"N_13"	"N"	2012	"toti_T"	4.4931	"T"	"measCat"	"plothalf"	"toti_T_N"
"1488"	13	"N_13"	"N"	2013	"toti_T"	4.5105	"T"	"measCat"	"plothalf"	"toti_T_N"
"1489"	14	"I_14"	"I"	2012	"toti_T"	5.1194	"T"	"measCat"	"plothalf"	"toti_T_I"
"1490"	14	"I_14"	"I"	2013	"toti_T"	7.5248	"T"	"measCat"	"plothalf"	"toti_T_I"
"1491"	14	"N_14"	"N"	2012	"toti_T"	4.1572	"T"	"measCat"	"plothalf"	"toti_T_N"
"1492"	14	"N_14"	"N"	2013	"toti_T"	5.7439	"T"	"measCat"	"plothalf"	"toti_T_N"
"1493"	16	"I_16"	"I"	2012	"toti_T"	4.5607	"T"	"measCat"	"plothalf"	"toti_T_I"
"1494"	16	"I_16"	"I"	2013	"toti_T"	3.5894	"T"	"measCat"	"plothalf"	"toti_T_I"
"1495"	16	"N_16"	"N"	2012	"toti_T"	4.135	"T"	"measCat"	"plothalf"	"toti_T_N"
"1496"	16	"N_16"	"N"	2013	"toti_T"	5.6748	"T"	"measCat"	"plothalf"	"toti_T_N"
"1497"	17	"I_17"	"I"	2012	"toti_T"	18.3339	"T"	"measCat"	"plothalf"	"toti_T_I"
"1498"	17	"I_17"	"I"	2013	"toti_T"	9.586	"T"	"measCat"	"plothalf"	"toti_T_I"
"1499"	17	"N_17"	"N"	2012	"toti_T"	7.4919	"T"	"measCat"	"plothalf"	"toti_T_N"
"1500"	17	"N_17"	"N"	2013	"toti_T"	9.0722	"T"	"measCat"	"plothalf"	"toti_T_N"
"1501"	18	"I_18"	"I"	2012	"toti_T"	8.7999	"T"	"measCat"	"plothalf"	"toti_T_I"
"1502"	18	"I_18"	"I"	2013	"toti_T"	9.852	"T"	"measCat"	"plothalf"	"toti_T_I"
"1503"	18	"N_18"	"N"	2012	"toti_T"	11.3174	"T"	"measCat"	"plothalf"	"toti_T_N"
"1504"	18	"N_18"	"N"	2013	"toti_T"	7.3385	"T"	"measCat"	"plothalf"	"toti_T_N"
"1505"	2	"I_2"	"I"	2012	"toti_T"	6.9764	"T"	"measCat"	"plothalf"	"toti_T_I"
"1506"	2	"I_2"	"I"	2013	"toti_T"	2.7601	"T"	"measCat"	"plothalf"	"toti_T_I"
"1507"	2	"N_2"	"N"	2012	"toti_T"	4.7783	"T"	"measCat"	"plothalf"	"toti_T_N"
"1508"	2	"N_2"	"N"	2013	"toti_T"	4.4249	"T"	"measCat"	"plothalf"	"toti_T_N"
"1509"	3	"I_3"	"I"	2012	"toti_T"	4.1118	"T"	"measCat"	"plothalf"	"toti_T_I"
"1510"	3	"I_3"	"I"	2013	"toti_T"	3.8242	"T"	"measCat"	"plothalf"	"toti_T_I"
"1511"	3	"N_3"	"N"	2012	"toti_T"	3.9085	"T"	"measCat"	"plothalf"	"toti_T_N"
"1512"	3	"N_3"	"N"	2013	"toti_T"	3.2427	"T"	"measCat"	"plothalf"	"toti_T_N"
"1513"	4	"I_4"	"I"	2012	"toti_T"	4.3203	"T"	"measCat"	"plothalf"	"toti_T_I"
"1514"	4	"I_4"	"I"	2013	"toti_T"	5.6653	"T"	"measCat"	"plothalf"	"toti_T_I"
"1515"	4	"N_4"	"N"	2012	"toti_T"	5.3193	"T"	"measCat"	"plothalf"	"toti_T_N"
"1516"	4	"N_4"	"N"	2013	"toti_T"	2.8757	"T"	"measCat"	"plothalf"	"toti_T_N"
"1517"	5	"I_5"	"I"	2012	"toti_T"	5.6881	"T"	"measCat"	"plothalf"	"toti_T_I"
"1518"	5	"I_5"	"I"	2013	"toti_T"	3.7706	"T"	"measCat"	"plothalf"	"toti_T_I"
"1519"	5	"N_5"	"N"	2012	"toti_T"	8.52	"T"	"measCat"	"plothalf"	"toti_T_N"
"1520"	5	"N_5"	"N"	2013	"toti_T"	3.0157	"T"	"measCat"	"plothalf"	"toti_T_N"
"1521"	6	"I_6"	"I"	2012	"toti_T"	4.8417	"T"	"measCat"	"plothalf"	"toti_T_I"
"1522"	6	"I_6"	"I"	2013	"toti_T"	1.3838	"T"	"measCat"	"plothalf"	"toti_T_I"
"1523"	6	"N_6"	"N"	2012	"toti_T"	4.3573	"T"	"measCat"	"plothalf"	"toti_T_N"
"1524"	6	"N_6"	"N"	2013	"toti_T"	1.3098	"T"	"measCat"	"plothalf"	"toti_T_N"
"1525"	7	"I_7"	"I"	2012	"toti_T"	5.7765	"T"	"measCat"	"plothalf"	"toti_T_I"
"1526"	7	"I_7"	"I"	2013	"toti_T"	4.1281	"T"	"measCat"	"plothalf"	"toti_T_I"
"1527"	7	"N_7"	"N"	2012	"toti_T"	7.401	"T"	"measCat"	"plothalf"	"toti_T_N"
"1528"	7	"N_7"	"N"	2013	"toti_T"	3.5328	"T"	"measCat"	"plothalf"	"toti_T_N"
"1529"	8	"I_8"	"I"	2012	"toti_T"	4.8729	"T"	"measCat"	"plothalf"	"toti_T_I"
"1530"	8	"I_8"	"I"	2013	"toti_T"	2.9929	"T"	"measCat"	"plothalf"	"toti_T_I"
"1531"	8	"N_8"	"N"	2012	"toti_T"	4.5878	"T"	"measCat"	"plothalf"	"toti_T_N"
"1532"	8	"N_8"	"N"	2013	"toti_T"	2.8841	"T"	"measCat"	"plothalf"	"toti_T_N"
"1533"	9	"I_9"	"I"	2012	"toti_T"	5.0697	"T"	"measCat"	"plothalf"	"toti_T_I"
"1534"	9	"I_9"	"I"	2013	"toti_T"	2.2173	"T"	"measCat"	"plothalf"	"toti_T_I"
"1535"	9	"N_9"	"N"	2012	"toti_T"	4.7536	"T"	"measCat"	"plothalf"	"toti_T_N"
"1536"	9	"N_9"	"N"	2013	"toti_T"	2.5114	"T"	"measCat"	"plothalf"	"toti_T_N"
"1537"	1	"I_1"	"I"	2012	"ph_B"	5.36	"B"	"measCat"	"plothalf"	"ph_B_I"
"1538"	1	"I_1"	"I"	2013	"ph_B"	6.565	"B"	"measCat"	"plothalf"	"ph_B_I"
"1539"	1	"N_1"	"N"	2012	"ph_B"	5.505	"B"	"measCat"	"plothalf"	"ph_B_N"
"1540"	1	"N_1"	"N"	2013	"ph_B"	6.505	"B"	"measCat"	"plothalf"	"ph_B_N"
"1541"	10	"I_10"	"I"	2012	"ph_B"	5.805	"B"	"measCat"	"plothalf"	"ph_B_I"
"1542"	10	"I_10"	"I"	2013	"ph_B"	6.12	"B"	"measCat"	"plothalf"	"ph_B_I"
"1543"	10	"N_10"	"N"	2012	"ph_B"	5.84	"B"	"measCat"	"plothalf"	"ph_B_N"
"1544"	10	"N_10"	"N"	2013	"ph_B"	6.295	"B"	"measCat"	"plothalf"	"ph_B_N"
"1545"	11	"I_11"	"I"	2012	"ph_B"	6.055	"B"	"measCat"	"plothalf"	"ph_B_I"
"1546"	11	"I_11"	"I"	2013	"ph_B"	6.42	"B"	"measCat"	"plothalf"	"ph_B_I"
"1547"	11	"N_11"	"N"	2012	"ph_B"	6.02	"B"	"measCat"	"plothalf"	"ph_B_N"
"1548"	11	"N_11"	"N"	2013	"ph_B"	6.04	"B"	"measCat"	"plothalf"	"ph_B_N"
"1549"	13	"I_13"	"I"	2012	"ph_B"	5.97	"B"	"measCat"	"plothalf"	"ph_B_I"
"1550"	13	"I_13"	"I"	2013	"ph_B"	5.705	"B"	"measCat"	"plothalf"	"ph_B_I"
"1551"	13	"N_13"	"N"	2012	"ph_B"	5.78	"B"	"measCat"	"plothalf"	"ph_B_N"
"1552"	13	"N_13"	"N"	2013	"ph_B"	5.87	"B"	"measCat"	"plothalf"	"ph_B_N"
"1553"	14	"I_14"	"I"	2012	"ph_B"	5.45	"B"	"measCat"	"plothalf"	"ph_B_I"
"1554"	14	"I_14"	"I"	2013	"ph_B"	5.545	"B"	"measCat"	"plothalf"	"ph_B_I"
"1555"	14	"N_14"	"N"	2012	"ph_B"	5.555	"B"	"measCat"	"plothalf"	"ph_B_N"
"1556"	14	"N_14"	"N"	2013	"ph_B"	5.715	"B"	"measCat"	"plothalf"	"ph_B_N"
"1557"	16	"I_16"	"I"	2012	"ph_B"	5.755	"B"	"measCat"	"plothalf"	"ph_B_I"
"1558"	16	"I_16"	"I"	2013	"ph_B"	5.83	"B"	"measCat"	"plothalf"	"ph_B_I"
"1559"	16	"N_16"	"N"	2012	"ph_B"	5.635	"B"	"measCat"	"plothalf"	"ph_B_N"
"1560"	16	"N_16"	"N"	2013	"ph_B"	5.85	"B"	"measCat"	"plothalf"	"ph_B_N"
"1561"	17	"I_17"	"I"	2012	"ph_B"	6.07	"B"	"measCat"	"plothalf"	"ph_B_I"
"1562"	17	"I_17"	"I"	2013	"ph_B"	6.19	"B"	"measCat"	"plothalf"	"ph_B_I"
"1563"	17	"N_17"	"N"	2012	"ph_B"	6.19	"B"	"measCat"	"plothalf"	"ph_B_N"
"1564"	17	"N_17"	"N"	2013	"ph_B"	5.72	"B"	"measCat"	"plothalf"	"ph_B_N"
"1565"	18	"I_18"	"I"	2012	"ph_B"	6.06	"B"	"measCat"	"plothalf"	"ph_B_I"
"1566"	18	"I_18"	"I"	2013	"ph_B"	5.875	"B"	"measCat"	"plothalf"	"ph_B_I"
"1567"	18	"N_18"	"N"	2012	"ph_B"	6.085	"B"	"measCat"	"plothalf"	"ph_B_N"
"1568"	18	"N_18"	"N"	2013	"ph_B"	6.01	"B"	"measCat"	"plothalf"	"ph_B_N"
"1569"	2	"I_2"	"I"	2012	"ph_B"	5.575	"B"	"measCat"	"plothalf"	"ph_B_I"
"1570"	2	"I_2"	"I"	2013	"ph_B"	6.905	"B"	"measCat"	"plothalf"	"ph_B_I"
"1571"	2	"N_2"	"N"	2012	"ph_B"	5.515	"B"	"measCat"	"plothalf"	"ph_B_N"
"1572"	2	"N_2"	"N"	2013	"ph_B"	6.845	"B"	"measCat"	"plothalf"	"ph_B_N"
"1573"	3	"I_3"	"I"	2012	"ph_B"	5.865	"B"	"measCat"	"plothalf"	"ph_B_I"
"1574"	3	"I_3"	"I"	2013	"ph_B"	6.43	"B"	"measCat"	"plothalf"	"ph_B_I"
"1575"	3	"N_3"	"N"	2012	"ph_B"	5.72	"B"	"measCat"	"plothalf"	"ph_B_N"
"1576"	3	"N_3"	"N"	2013	"ph_B"	6.465	"B"	"measCat"	"plothalf"	"ph_B_N"
"1577"	4	"I_4"	"I"	2012	"ph_B"	6.09	"B"	"measCat"	"plothalf"	"ph_B_I"
"1578"	4	"I_4"	"I"	2013	"ph_B"	7.185	"B"	"measCat"	"plothalf"	"ph_B_I"
"1579"	4	"N_4"	"N"	2012	"ph_B"	6.055	"B"	"measCat"	"plothalf"	"ph_B_N"
"1580"	4	"N_4"	"N"	2013	"ph_B"	6.77	"B"	"measCat"	"plothalf"	"ph_B_N"
"1581"	5	"I_5"	"I"	2012	"ph_B"	6.14	"B"	"measCat"	"plothalf"	"ph_B_I"
"1582"	5	"I_5"	"I"	2013	"ph_B"	6.575	"B"	"measCat"	"plothalf"	"ph_B_I"
"1583"	5	"N_5"	"N"	2012	"ph_B"	5.3	"B"	"measCat"	"plothalf"	"ph_B_N"
"1584"	5	"N_5"	"N"	2013	"ph_B"	6.365	"B"	"measCat"	"plothalf"	"ph_B_N"
"1585"	6	"I_6"	"I"	2012	"ph_B"	5.86	"B"	"measCat"	"plothalf"	"ph_B_I"
"1586"	6	"I_6"	"I"	2013	"ph_B"	6.575	"B"	"measCat"	"plothalf"	"ph_B_I"
"1587"	6	"N_6"	"N"	2012	"ph_B"	5.865	"B"	"measCat"	"plothalf"	"ph_B_N"
"1588"	6	"N_6"	"N"	2013	"ph_B"	6.415	"B"	"measCat"	"plothalf"	"ph_B_N"
"1589"	7	"I_7"	"I"	2012	"ph_B"	5.585	"B"	"measCat"	"plothalf"	"ph_B_I"
"1590"	7	"I_7"	"I"	2013	"ph_B"	5.835	"B"	"measCat"	"plothalf"	"ph_B_I"
"1591"	7	"N_7"	"N"	2012	"ph_B"	5.92	"B"	"measCat"	"plothalf"	"ph_B_N"
"1592"	7	"N_7"	"N"	2013	"ph_B"	6.305	"B"	"measCat"	"plothalf"	"ph_B_N"
"1593"	8	"I_8"	"I"	2012	"ph_B"	6.1	"B"	"measCat"	"plothalf"	"ph_B_I"
"1594"	8	"I_8"	"I"	2013	"ph_B"	6.38	"B"	"measCat"	"plothalf"	"ph_B_I"
"1595"	8	"N_8"	"N"	2012	"ph_B"	6.2	"B"	"measCat"	"plothalf"	"ph_B_N"
"1596"	8	"N_8"	"N"	2013	"ph_B"	6.46	"B"	"measCat"	"plothalf"	"ph_B_N"
"1597"	9	"I_9"	"I"	2012	"ph_B"	5.765	"B"	"measCat"	"plothalf"	"ph_B_I"
"1598"	9	"I_9"	"I"	2013	"ph_B"	6.095	"B"	"measCat"	"plothalf"	"ph_B_I"
"1599"	9	"N_9"	"N"	2012	"ph_B"	5.485	"B"	"measCat"	"plothalf"	"ph_B_N"
"1600"	9	"N_9"	"N"	2013	"ph_B"	5.735	"B"	"measCat"	"plothalf"	"ph_B_N"
"1665"	1	"I_1"	"I"	2012	"ph_T"	6.205	"T"	"measCat"	"plothalf"	"ph_T_I"
"1666"	1	"I_1"	"I"	2013	"ph_T"	5.785	"T"	"measCat"	"plothalf"	"ph_T_I"
"1667"	1	"N_1"	"N"	2012	"ph_T"	6.73	"T"	"measCat"	"plothalf"	"ph_T_N"
"1668"	1	"N_1"	"N"	2013	"ph_T"	6.825	"T"	"measCat"	"plothalf"	"ph_T_N"
"1669"	10	"I_10"	"I"	2012	"ph_T"	6.17	"T"	"measCat"	"plothalf"	"ph_T_I"
"1670"	10	"I_10"	"I"	2013	"ph_T"	6.01	"T"	"measCat"	"plothalf"	"ph_T_I"
"1671"	10	"N_10"	"N"	2012	"ph_T"	6.325	"T"	"measCat"	"plothalf"	"ph_T_N"
"1672"	10	"N_10"	"N"	2013	"ph_T"	5.98	"T"	"measCat"	"plothalf"	"ph_T_N"
"1673"	11	"I_11"	"I"	2012	"ph_T"	6.275	"T"	"measCat"	"plothalf"	"ph_T_I"
"1674"	11	"I_11"	"I"	2013	"ph_T"	6.2	"T"	"measCat"	"plothalf"	"ph_T_I"
"1675"	11	"N_11"	"N"	2012	"ph_T"	6.17	"T"	"measCat"	"plothalf"	"ph_T_N"
"1676"	11	"N_11"	"N"	2013	"ph_T"	5.885	"T"	"measCat"	"plothalf"	"ph_T_N"
"1677"	13	"I_13"	"I"	2012	"ph_T"	5.89	"T"	"measCat"	"plothalf"	"ph_T_I"
"1678"	13	"I_13"	"I"	2013	"ph_T"	5.685	"T"	"measCat"	"plothalf"	"ph_T_I"
"1679"	13	"N_13"	"N"	2012	"ph_T"	5.8	"T"	"measCat"	"plothalf"	"ph_T_N"
"1680"	13	"N_13"	"N"	2013	"ph_T"	6.04	"T"	"measCat"	"plothalf"	"ph_T_N"
"1681"	14	"I_14"	"I"	2012	"ph_T"	5.57	"T"	"measCat"	"plothalf"	"ph_T_I"
"1682"	14	"I_14"	"I"	2013	"ph_T"	5.5	"T"	"measCat"	"plothalf"	"ph_T_I"
"1683"	14	"N_14"	"N"	2012	"ph_T"	5.5	"T"	"measCat"	"plothalf"	"ph_T_N"
"1684"	14	"N_14"	"N"	2013	"ph_T"	5.54	"T"	"measCat"	"plothalf"	"ph_T_N"
"1685"	16	"I_16"	"I"	2012	"ph_T"	5.625	"T"	"measCat"	"plothalf"	"ph_T_I"
"1686"	16	"I_16"	"I"	2013	"ph_T"	5.5	"T"	"measCat"	"plothalf"	"ph_T_I"
"1687"	16	"N_16"	"N"	2012	"ph_T"	5.255	"T"	"measCat"	"plothalf"	"ph_T_N"
"1688"	16	"N_16"	"N"	2013	"ph_T"	5.74	"T"	"measCat"	"plothalf"	"ph_T_N"
"1689"	17	"I_17"	"I"	2012	"ph_T"	5.31	"T"	"measCat"	"plothalf"	"ph_T_I"
"1690"	17	"I_17"	"I"	2013	"ph_T"	5.94	"T"	"measCat"	"plothalf"	"ph_T_I"
"1691"	17	"N_17"	"N"	2012	"ph_T"	5.45	"T"	"measCat"	"plothalf"	"ph_T_N"
"1692"	17	"N_17"	"N"	2013	"ph_T"	5.475	"T"	"measCat"	"plothalf"	"ph_T_N"
"1693"	18	"I_18"	"I"	2012	"ph_T"	5.415	"T"	"measCat"	"plothalf"	"ph_T_I"
"1694"	18	"I_18"	"I"	2013	"ph_T"	5.74	"T"	"measCat"	"plothalf"	"ph_T_I"
"1695"	18	"N_18"	"N"	2012	"ph_T"	5.5	"T"	"measCat"	"plothalf"	"ph_T_N"
"1696"	18	"N_18"	"N"	2013	"ph_T"	5.91	"T"	"measCat"	"plothalf"	"ph_T_N"
"1697"	2	"I_2"	"I"	2012	"ph_T"	6.395	"T"	"measCat"	"plothalf"	"ph_T_I"
"1698"	2	"I_2"	"I"	2013	"ph_T"	7.015	"T"	"measCat"	"plothalf"	"ph_T_I"
"1699"	2	"N_2"	"N"	2012	"ph_T"	5.94	"T"	"measCat"	"plothalf"	"ph_T_N"
"1700"	2	"N_2"	"N"	2013	"ph_T"	6.57	"T"	"measCat"	"plothalf"	"ph_T_N"
"1701"	3	"I_3"	"I"	2012	"ph_T"	6.3	"T"	"measCat"	"plothalf"	"ph_T_I"
"1702"	3	"I_3"	"I"	2013	"ph_T"	7.21	"T"	"measCat"	"plothalf"	"ph_T_I"
"1703"	3	"N_3"	"N"	2012	"ph_T"	6.215	"T"	"measCat"	"plothalf"	"ph_T_N"
"1704"	3	"N_3"	"N"	2013	"ph_T"	6.725	"T"	"measCat"	"plothalf"	"ph_T_N"
"1705"	4	"I_4"	"I"	2012	"ph_T"	6.3	"T"	"measCat"	"plothalf"	"ph_T_I"
"1706"	4	"I_4"	"I"	2013	"ph_T"	6.715	"T"	"measCat"	"plothalf"	"ph_T_I"
"1707"	4	"N_4"	"N"	2012	"ph_T"	6.66	"T"	"measCat"	"plothalf"	"ph_T_N"
"1708"	4	"N_4"	"N"	2013	"ph_T"	6.58	"T"	"measCat"	"plothalf"	"ph_T_N"
"1709"	5	"I_5"	"I"	2012	"ph_T"	6.27	"T"	"measCat"	"plothalf"	"ph_T_I"
"1710"	5	"I_5"	"I"	2013	"ph_T"	6.775	"T"	"measCat"	"plothalf"	"ph_T_I"
"1711"	5	"N_5"	"N"	2012	"ph_T"	6.85	"T"	"measCat"	"plothalf"	"ph_T_N"
"1712"	5	"N_5"	"N"	2013	"ph_T"	6.195	"T"	"measCat"	"plothalf"	"ph_T_N"
"1713"	6	"I_6"	"I"	2012	"ph_T"	6.375	"T"	"measCat"	"plothalf"	"ph_T_I"
"1714"	6	"I_6"	"I"	2013	"ph_T"	6.875	"T"	"measCat"	"plothalf"	"ph_T_I"
"1715"	6	"N_6"	"N"	2012	"ph_T"	5.44	"T"	"measCat"	"plothalf"	"ph_T_N"
"1716"	6	"N_6"	"N"	2013	"ph_T"	6.61	"T"	"measCat"	"plothalf"	"ph_T_N"
"1717"	7	"I_7"	"I"	2012	"ph_T"	5.57	"T"	"measCat"	"plothalf"	"ph_T_I"
"1718"	7	"I_7"	"I"	2013	"ph_T"	5.28	"T"	"measCat"	"plothalf"	"ph_T_I"
"1719"	7	"N_7"	"N"	2012	"ph_T"	5.79	"T"	"measCat"	"plothalf"	"ph_T_N"
"1720"	7	"N_7"	"N"	2013	"ph_T"	6.06	"T"	"measCat"	"plothalf"	"ph_T_N"
"1721"	8	"I_8"	"I"	2012	"ph_T"	6.525	"T"	"measCat"	"plothalf"	"ph_T_I"
"1722"	8	"I_8"	"I"	2013	"ph_T"	6.375	"T"	"measCat"	"plothalf"	"ph_T_I"
"1723"	8	"N_8"	"N"	2012	"ph_T"	6.49	"T"	"measCat"	"plothalf"	"ph_T_N"
"1724"	8	"N_8"	"N"	2013	"ph_T"	6.445	"T"	"measCat"	"plothalf"	"ph_T_N"
"1725"	9	"I_9"	"I"	2012	"ph_T"	5.17	"T"	"measCat"	"plothalf"	"ph_T_I"
"1726"	9	"I_9"	"I"	2013	"ph_T"	5.715	"T"	"measCat"	"plothalf"	"ph_T_I"
"1727"	9	"N_9"	"N"	2012	"ph_T"	5.22	"T"	"measCat"	"plothalf"	"ph_T_N"
"1728"	9	"N_9"	"N"	2013	"ph_T"	5.83	"T"	"measCat"	"plothalf"	"ph_T_N"
"1729"	1	"I_1"	"I"	2012	"percpar"	42.63	NA	"environParam"	"plothalf"	"percpar_I"
"1730"	1	"I_1"	"I"	2013	"percpar"	68.67	NA	"environParam"	"plothalf"	"percpar_I"
"1731"	1	"N_1"	"N"	2012	"percpar"	55.91	NA	"environParam"	"plothalf"	"percpar_N"
"1732"	1	"N_1"	"N"	2013	"percpar"	79.63	NA	"environParam"	"plothalf"	"percpar_N"
"1733"	10	"I_10"	"I"	2012	"percpar"	2.64	NA	"environParam"	"plothalf"	"percpar_I"
"1734"	10	"I_10"	"I"	2013	"percpar"	0.4	NA	"environParam"	"plothalf"	"percpar_I"
"1735"	10	"N_10"	"N"	2012	"percpar"	26.01	NA	"environParam"	"plothalf"	"percpar_N"
"1736"	10	"N_10"	"N"	2013	"percpar"	13.96	NA	"environParam"	"plothalf"	"percpar_N"
"1737"	11	"I_11"	"I"	2012	"percpar"	72.79	NA	"environParam"	"plothalf"	"percpar_I"
"1738"	11	"I_11"	"I"	2013	"percpar"	71.34	NA	"environParam"	"plothalf"	"percpar_I"
"1739"	11	"N_11"	"N"	2012	"percpar"	14.82	NA	"environParam"	"plothalf"	"percpar_N"
"1740"	11	"N_11"	"N"	2013	"percpar"	63.8	NA	"environParam"	"plothalf"	"percpar_N"
"1741"	13	"I_13"	"I"	2012	"percpar"	8.36	NA	"environParam"	"plothalf"	"percpar_I"
"1742"	13	"I_13"	"I"	2013	"percpar"	3.94	NA	"environParam"	"plothalf"	"percpar_I"
"1743"	13	"N_13"	"N"	2012	"percpar"	5.89	NA	"environParam"	"plothalf"	"percpar_N"
"1744"	13	"N_13"	"N"	2013	"percpar"	3.09	NA	"environParam"	"plothalf"	"percpar_N"
"1745"	14	"I_14"	"I"	2012	"percpar"	3.71	NA	"environParam"	"plothalf"	"percpar_I"
"1746"	14	"I_14"	"I"	2013	"percpar"	1.38	NA	"environParam"	"plothalf"	"percpar_I"
"1747"	14	"N_14"	"N"	2012	"percpar"	3.68	NA	"environParam"	"plothalf"	"percpar_N"
